code_postal,n,lat,long
H3T1R7,1,45.50834240909091,-73.61700598181818
H3T1R8,4,45.5079129,-73.6171774
H3T1S5,2,45.5057407,-73.6175819
H3T1S8,2,45.505722969230774,-73.61951547692307
H3T1T8,1,45.50005685,-73.6185804
H3T1V5,1,45.4967692,-73.6185398
H3T1V7,3,45.49832005,-73.62026845
H3T1W5,3,45.49917063076923,-73.62416782307693
H3T1W6,3,45.4997214,-73.6254941
H3T1W9,1,45.496186439999995,-73.6199661
H3T1X7,2,45.49853018,-73.62546022666666
H3V0A1,2,45.4952434,-73.6071409
H3V1A4,1,45.49439306666667,-73.6175093
H3V1A5,6,45.4962278,-73.618433
H3V1B1,1,45.495687,-73.6174461
H3V1B4,3,45.493831475,-73.61185985625
H3V1B6,2,45.4943456,-73.6121937
H3V1B8,1,45.494785825,-73.609377175
H3V1C2,1,45.493321380000005,-73.61130946
H3V1C3,2,45.4923544,-73.6127753
H3V1C7,2,45.4948537,-73.6075491
H3V1C8,1,45.4943616,-73.607942
H3V1C9,1,45.4937973,-73.61776416000001
H3V1E3,2,45.494665925,-73.616488325
H3V1G1,4,45.4954083,-73.6084548
H3V1G2,3,45.495337,-73.61126041111112
H3V1G3,1,45.4952372,-73.6108996
H3V1G5,3,45.49494,-73.6139818
H3V1G7,5,45.4943374,-73.6144426
H3V1G8,1,45.4950321,-73.6146076
H3V1H3,4,45.4943712,-73.6153957
H3V1H4,2,45.4940197,-73.6159748
H3V1H7,1,45.4957303,-73.6163485
H3W1C7,1,45.49714328461538,-73.64009186153845
H3W1K2,2,45.49512846363636,-73.63601977272728
H3W1L4,2,45.490653125,-73.636596125
H3W1N3,1,45.49237650833333,-73.629987025
H3W1P4,2,45.48872592,-73.63280927999999
H3W1P5,2,45.49197084705882,-73.6286867882353
H3W1R4,3,45.4916425125,-73.6283400625
H3W1V4,3,45.48697830714286,-73.62840682142857
H3W1V6,1,45.48941898333333,-73.62506646666667
H3W1V9,1,45.4883117,-73.626696575
H3W1W3,1,45.489543375,-73.624563675
H3W1X1,2,45.4878473,-73.62582146
H3W1X2,1,45.48588671290322,-73.6269315548387
H3W1X5,1,45.48447687352941,-73.62812734411764
H3W1Y8,2,45.486973266666666,-73.62382546666666
H3W1Z9,2,45.4845544,-73.62580398571428
H3W2B8,1,45.4849679,-73.62084001428572
H3W2C2,2,NA,NA
H3W2C6,1,45.48480443333333,-73.61787665
H3W2C7,1,45.4843543,-73.6168167
H3W2E6,1,45.48410399375,-73.62781755625
H3W2E8,2,45.483739561538464,-73.62704294615385
H3W2G6,4,45.482448707692306,-73.62423652307693
H3W2G9,1,45.4817742,-73.6204959
H3W2H3,3,45.4830609,-73.6173141
H3W2H9,1,45.48889708181818,-73.61927338181819
H3W2J7,1,45.49343023333333,-73.629738
H3W2L2,2,45.487837238333334,-73.61940128500001
H3W2L3,2,45.48727137272728,-73.61688162272728
H3W2L8,1,45.486301260714285,-73.61817046428573
H3W2L9,1,45.486699309375,-73.618008375
H3W2M1,2,45.48788773333333,-73.62169086388889
H3W2M4,2,45.49372423333333,-73.63106095
H3W2M6,1,45.49324793333333,-73.63151253333334
H3W2M8,2,45.49274921666667,-73.63193868333333
H3W2N1,3,45.485937465,-73.6193466225
H3W2N2,2,45.487985270833335,-73.62277720833333
H3W2N3,4,45.487763508,-73.623537104
H3W2Y5,1,45.48688223333333,-73.63309756666666
H3W3A5,1,45.48633352857143,-73.63348405714285
H3W3A6,2,45.486662583333334,-73.63325741666667
H3W3B8,1,45.49227652857142,-73.64587018571429
H3W3H9,1,NA,NA
H3X0A3,1,45.480164,-73.622825
H3X0B1,4,45.4793033,-73.6259724
H3X1A6,2,45.485167483333335,-73.65338828888888
H3X1L1,2,45.4873132,-73.63879793333334
H3X1M5,1,45.4789326,-73.64521605
H3X1R4,1,45.476413791666666,-73.642844475
H3X1R6,2,45.48288149166667,-73.634001175
H3X1Y6,2,45.4805508,-73.62840077999999
H3X1Y9,2,45.479179125,-73.629136875
H3X1Z5,4,45.4774027,-73.62940523333334
H3X2A8,2,45.472915783333335,-73.63405045
H3X2K7,2,45.48099837906977,-73.62551899534884
H3X2L1,1,45.48335305714286,-73.63195542142857
H3X2L2,2,45.48365774814815,-73.63160208888888
H3X2L3,1,45.48509348378378,-73.6348209
H3X2L8,1,NA,NA
H3X2M5,1,NA,NA
H3X2P1,3,NA,NA
H3X2P6,1,NA,NA
H3X2P9,1,NA,NA
H3X2S4,2,NA,NA
H3X2T1,1,NA,NA
H3X2T4,1,NA,NA
H3X2V5,1,NA,NA
H3X2W5,1,NA,NA
H3X2W8,1,NA,NA
H3X2X3,1,NA,NA
H3X2X6,1,NA,NA
H3X2X9,2,NA,NA
H3X2Y5,1,NA,NA
H3X2Y8,1,NA,NA
H3X2Z1,2,NA,NA
H3X3C4,1,NA,NA
H3X3C5,1,NA,NA
H3X3C8,2,NA,NA
H3X3E2,1,NA,NA
H3X3E7,1,NA,NA
H3X3G4,1,NA,NA
H3X3H1,2,NA,NA
H3X3H5,1,NA,NA
H3X3J7,1,NA,NA
H3X3J8,1,NA,NA
H3X3K2,1,NA,NA
H3X3K4,1,NA,NA
H3X3K6,1,NA,NA
H3X3K8,1,NA,NA
H3X3N2,1,NA,NA
H3X3P2,3,NA,NA
H3X3P3,1,NA,NA
H3X3R6,4,NA,NA
H3X3R9,2,NA,NA
H3X3V2,1,NA,NA
H3X3V5,1,NA,NA
H3X3V9,1,NA,NA
H3X3W4,1,NA,NA
H3X3W6,2,NA,NA
H3X3W8,1,NA,NA
H3X3Z2,2,NA,NA
H3X4A1,2,NA,NA
H3X4A5,1,NA,NA
H3Y0A3,6,NA,NA
H3Y1B1,1,NA,NA
H3Y1B4,1,NA,NA
H3Y1C1,1,NA,NA
H3Y1C2,2,NA,NA
H3Y1E4,2,NA,NA
H3Y1E8,1,NA,NA
H3Y1E9,3,NA,NA
H3Y1H4,2,NA,NA
H3Y1J7,1,NA,NA
H3Y1J8,1,NA,NA
H3Y1J9,1,NA,NA
H3Y1L6,2,NA,NA
H3Y1L7,1,NA,NA
H3Y1N5,1,NA,NA
H3Y1P3,4,NA,NA
H3Y1R6,1,NA,NA
H3Y1S1,1,NA,NA
H3Y1V3,1,NA,NA
H3Y1V6,2,NA,NA
H3Y1V9,1,NA,NA
H3Y1W3,1,NA,NA
H3Y1Y1,2,NA,NA
H3Y2A3,1,NA,NA
H3Y2B1,1,NA,NA
H3Y2B4,2,NA,NA
H3Y2B9,1,NA,NA
H3Y2C2,1,NA,NA
H3Y2C8,2,NA,NA
H3Y2E2,1,NA,NA
H3Y2G3,1,NA,NA
H3Y2G4,1,NA,NA
H3Y2G9,4,NA,NA
H3Y2H1,4,NA,NA
H3Y2J1,1,NA,NA
H3Y2J7,1,NA,NA
H3Y2L4,1,NA,NA
H3Y2N2,2,NA,NA
H3Y2P1,1,NA,NA
H3Y2P2,2,NA,NA
H3Y2R3,2,NA,NA
H3Y2R5,1,NA,NA
H3Y2R6,1,NA,NA
H3Y2R8,1,NA,NA
H3Y2S4,2,NA,NA
H3Y2S9,2,NA,NA
H3Y2T5,1,NA,NA
H3Y2T6,1,NA,NA
H3Y2V2,5,NA,NA
H3Y2V4,2,NA,NA
H3Y2V6,1,NA,NA
H3Y2V9,1,NA,NA
H3Y2W1,1,NA,NA
H3Y2W2,2,NA,NA
H3Y2W5,1,NA,NA
H3Y2W7,1,NA,NA
H3Y2X1,1,NA,NA
H3Y2X2,1,NA,NA
H3Y2X3,1,NA,NA
H3Y2X6,2,NA,NA
H3Y2Y2,3,NA,NA
H3Y2Y4,4,NA,NA
H3Y2Y7,1,NA,NA
H3Y2Z4,1,NA,NA
H3Y2Z6,1,NA,NA
H3Y3A4,3,NA,NA
H3Y3B3,4,NA,NA
H3Y3B7,2,NA,NA
H3Y3E6,1,NA,NA
H3Y3E8,3,NA,NA
H3Y3G3,1,NA,NA
H3Y3G7,1,NA,NA
H3Y3G9,1,NA,NA
H3Y3H3,2,NA,NA
H3Y3H9,3,NA,NA
H3Y3J1,4,NA,NA
H3Y3J2,1,NA,NA
H3Z1A2,2,NA,NA
H3Z1A3,1,NA,NA
H3Z1C7,2,NA,NA
H3Z1E1,2,NA,NA
H3Z1E4,1,NA,NA
H3Z1E7,1,NA,NA
H3Z1J2,2,NA,NA
H3Z1J4,2,NA,NA
H3Z1L5,2,NA,NA
H3Z1M2,1,NA,NA
H3Z1M6,1,NA,NA
H3Z1M7,1,NA,NA
H3Z1N6,1,NA,NA
H3Z1R9,1,NA,NA
H3Z1S2,2,NA,NA
H3Z1S3,1,NA,NA
H3Z1S6,1,NA,NA
H3Z1V9,1,NA,NA
H3Z1W5,1,45.48564475,-73.58398785
H3Z1W9,1,NA,NA
H3Z1Z1,2,45.4865383,-73.5843955
H3Z1Z2,1,NA,NA
H3Z1Z8,5,45.48495275,-73.58509075
H3Z2A1,2,45.48554746666667,-73.58625246666666
H3Z2A3,1,NA,NA
H3Z2E3,1,NA,NA
H3Z2E5,2,NA,NA
H3Z2E9,2,NA,NA
H3Z2G3,2,NA,NA
H3Z2G7,2,NA,NA
H3Z2G8,2,NA,NA
H3Z2H1,1,NA,NA
H3Z2H2,1,NA,NA
H3Z2H7,1,NA,NA
H3Z2J2,2,NA,NA
H3Z2J7,4,NA,NA
H3Z2J9,1,NA,NA
H3Z2K2,1,NA,NA
H3Z2L3,2,NA,NA
H3Z2L4,1,NA,NA
H3Z2L6,4,NA,NA
H3Z2L7,3,NA,NA
H3Z2M3,2,NA,NA
H3Z2S5,3,NA,NA
H3Z2X9,1,NA,NA
H3Z3C5,2,NA,NA
H3Z3C7,5,NA,NA
H3Z3C9,2,NA,NA
H3Z3E1,1,NA,NA
H3Z3L5,3,NA,NA
H4A1A9,1,NA,NA
H4A1C6,1,45.47699363333333,-73.62179716666667
H4A1G1,3,45.4730602,-73.6248667
H4A1G2,2,45.4736495,-73.6242747
H4A1H5,1,45.47004225,-73.62813805
H4A1H7,1,NA,NA
H4A1J3,2,NA,NA
H4A1J5,1,NA,NA
H4A1J6,1,NA,NA
H4A1J7,1,NA,NA
H4A1J8,4,NA,NA
H4A1K3,1,NA,NA
H4A1N9,1,NA,NA
H4A1R7,1,NA,NA
H4A2G9,1,NA,NA
H4A2H2,1,NA,NA
H4A2J2,3,NA,NA
H4A2J3,1,NA,NA
H4A2J5,5,NA,NA
H4A2K2,1,NA,NA
H4A2L2,2,45.4713937,-73.6263187
H4A2L8,1,NA,NA
H4A2M2,2,NA,NA
H4A2M8,2,NA,NA
H4A2M9,1,NA,NA
H4A2N5,1,NA,NA
H4A2N6,1,NA,NA
H4A2N8,2,NA,NA
H4A2P5,1,NA,NA
H4A2R1,2,NA,NA
H4A2R7,2,NA,NA
H4A2S4,2,NA,NA
H4A2S5,3,NA,NA
H4A2S7,1,NA,NA
H4A2S9,1,NA,NA
H4A2T2,1,NA,NA
H4A2T3,1,NA,NA
H4A2T5,1,NA,NA
H4A2T6,2,NA,NA
H4A2T8,3,NA,NA
H4A2V1,5,NA,NA
H4A2V2,2,NA,NA
H4A2V6,2,NA,NA
H4A2V7,2,NA,NA
H4A2V8,2,NA,NA
H4A2W1,1,NA,NA
H4A2W3,1,NA,NA
H4A2W4,3,NA,NA
H4A2W5,2,NA,NA
H4A2W6,1,NA,NA
H4A2W8,1,NA,NA
H4A2X2,1,45.4758743,-73.6273839
H4A2X7,2,NA,NA
H4A2X8,4,NA,NA
H4A2Y1,2,NA,NA
H4A2Y5,5,NA,NA
H4A2Y6,3,NA,NA
H4A2Y7,1,NA,NA
H4A2Y8,2,NA,NA
H4A2Z1,1,NA,NA
H4A2Z2,2,NA,NA
H4A2Z4,2,NA,NA
H4A2Z6,3,NA,NA
H4A2Z7,1,NA,NA
H4A2Z8,3,NA,NA
H4A3A6,1,NA,NA
H4A3A7,1,NA,NA
H4A3A8,1,NA,NA
H4A3B2,1,NA,NA
H4A3B4,1,NA,NA
H4A3B5,2,NA,NA
H4A3B6,3,NA,NA
H4A3B8,2,NA,NA
H4A3B9,2,NA,NA
H4A3C1,3,NA,NA
H4A3C4,2,NA,NA
H4A3C5,1,NA,NA
H4A3C8,1,NA,NA
H4A3E5,1,NA,NA
H4A3E9,1,NA,NA
H4A3G1,1,NA,NA
H4A3G4,1,NA,NA
H4A3H3,1,NA,NA
H4A3H4,4,NA,NA
H4A3H6,2,NA,NA
H4A3H7,3,NA,NA
H4A3J4,1,NA,NA
H4A3J5,1,NA,NA
H4A3J6,1,NA,NA
H4A3J7,1,NA,NA
H4A3J9,1,NA,NA
H4A3K7,1,NA,NA
H4A3K9,2,NA,NA
H4A3L2,1,NA,NA
H4A3L3,2,NA,NA
H4A3L7,2,NA,NA
H4A3L8,1,NA,NA
H4A3M1,2,NA,NA
H4A3M2,8,NA,NA
H4A3M3,7,NA,NA
H4A3M5,4,NA,NA
H4A3M6,2,NA,NA
H4A3M7,1,NA,NA
H4A3N3,1,NA,NA
H4A3N7,2,NA,NA
H4A3R5,1,NA,NA
H4B1B8,1,NA,NA
H4B1E6,2,NA,NA
H4B1G4,1,45.4694793,-73.6281296
H4B1H1,2,NA,NA
H4B1H4,1,NA,NA
H4B1H5,1,NA,NA
H4B1M5,2,NA,NA
H4B1P8,2,NA,NA
H4B1S1,1,45.45586675,-73.6411255
H4B1W7,1,NA,NA
H4B1Z1,2,NA,NA
H4B1Z2,1,NA,NA
H4B1Z9,7,NA,NA
H4B2A2,1,45.4543669,-73.634917
H4B2B2,1,NA,NA
H4B2B3,2,NA,NA
H4B2B8,1,NA,NA
H4B2B9,2,45.45974495,-73.63915375
H4B2C5,1,NA,NA
H4B2C6,2,NA,NA
H4B2C7,2,NA,NA
H4B2E3,1,NA,NA
H4B2E4,1,NA,NA
H4B2E6,1,NA,NA
H4B2H1,1,NA,NA
H4B2H7,1,NA,NA
H4B2H9,1,NA,NA
H4B2M8,1,NA,NA
H4B2N4,2,NA,NA
H4B2P1,1,NA,NA
H4B2R6,2,NA,NA
H4B2R8,1,NA,NA
H4B2S1,1,NA,NA
H4B2S4,1,NA,NA
H4B2S7,1,NA,NA
H4B2T5,4,NA,NA
H4B2W5,2,NA,NA
H4B2X3,1,NA,NA
H4B2X5,2,NA,NA
H4B2X7,2,NA,NA
H4B2Y1,1,NA,NA
H4B2Z5,1,NA,NA
H4B3A3,1,NA,NA
H4B3A4,1,NA,NA
H4C0A5,1,NA,NA
H4C0A7,2,NA,NA
H4C0B8,2,NA,NA
H4C0C2,1,NA,NA
H4C1A1,3,NA,NA
H4C1B4,1,NA,NA
H4C1C9,1,NA,NA
H4C1G3,2,NA,NA
H4C1G8,2,NA,NA
H4C1K2,1,NA,NA
H4C1L2,1,NA,NA
H4C1L7,1,NA,NA
H4C1L8,3,NA,NA
H4C1P7,2,45.47919556666667,-73.5814534
H4C1Y5,1,NA,NA
H4C2A9,1,NA,NA
H4C2B5,2,NA,NA
H4C2C7,2,45.46978035,-73.5854009
H4C2E8,1,NA,NA
H4C2G1,2,NA,NA
H4C2J9,1,NA,NA
H4C2M1,1,NA,NA
H4C2M6,1,NA,NA
H4C2N1,1,NA,NA
H4C2N2,1,NA,NA
H4C2N3,3,NA,NA
H4C2P2,5,NA,NA
H4C2P5,1,NA,NA
H4C2P7,2,NA,NA
H4C2P8,2,NA,NA
H4C2R1,1,NA,NA
H4C2R5,3,NA,NA
H4C2R8,2,NA,NA
H4C2S2,2,NA,NA
H4C2S5,1,NA,NA
H4C2S6,1,45.4758329,-73.5819385
H4C2T5,1,NA,NA
H4C2T8,1,NA,NA
H4C2W4,1,NA,NA
H4C2W5,2,NA,NA
H4C2W6,1,NA,NA
H4C2X1,3,NA,NA
H4C2X6,4,NA,NA
H4C2X9,1,NA,NA
H4C2Y2,3,NA,NA
H4C2Y7,2,NA,NA
H4C3A2,6,NA,NA
H4C3A9,2,NA,NA
H4C3B4,1,NA,NA
H4C3C2,1,NA,NA
H4C3E1,1,NA,NA
H4C3E5,1,NA,NA
H4C3E6,1,NA,NA
H4C3G5,1,NA,NA
H4C3M2,2,NA,NA
H4C3M5,4,NA,NA
H4C3M7,2,NA,NA
H4C3M9,1,NA,NA
H4C3N1,3,NA,NA
H4C3N6,2,NA,NA
H4C3P4,1,NA,NA
H4C3R2,2,NA,NA
H4C3R5,1,NA,NA
H4C3R7,1,NA,NA
H4E0A1,6,NA,NA
H4E0A2,2,NA,NA
H4E1G3,1,NA,NA
H4E1H1,1,NA,NA
H4E1H9,5,NA,NA
H4E1J1,2,45.4627931,-73.5832639
H4E1J3,2,NA,NA
H4E1J9,2,NA,NA
H4E1K3,1,NA,NA
H4E1K8,2,NA,NA
H4E1L4,2,NA,NA
H4E1L8,3,NA,NA
H4E1M1,4,NA,NA
H4E1M4,2,NA,NA
H4E1M5,1,NA,NA
H4E1N7,4,NA,NA
H4E1P1,2,NA,NA
H4E1P2,2,NA,NA
H4E1P3,1,NA,NA
H4E1P6,2,NA,NA
H4E1P8,1,NA,NA
H4E1P9,5,NA,NA
H4E1R3,1,NA,NA
H4E1R4,1,NA,NA
H4E1T9,1,NA,NA
H4E1W2,3,NA,NA
H4E1W4,2,NA,NA
H4E1W6,1,NA,NA
H4E1X4,1,NA,NA
H4E1Z4,1,NA,NA
H4E2A2,1,NA,NA
H4E2C4,1,NA,NA
H4E2E4,2,NA,NA
H4E2E6,1,NA,NA
H4E2H1,1,NA,NA
H4E2J2,4,NA,NA
H4E2J6,1,NA,NA
H4E2K1,2,NA,NA
H4E2M1,2,NA,NA
H4E2M8,1,NA,NA
H4E2T6,3,NA,NA
H4E2V2,1,NA,NA
H4E2V8,1,NA,NA
H4E2W1,1,NA,NA
H4E2W4,1,NA,NA
H4E2X1,1,NA,NA
H4E2Y4,1,NA,NA
H4E2Y7,1,NA,NA
H4E3A1,1,NA,NA
H4E3A2,1,NA,NA
H4E3B3,3,NA,NA
H4E3B5,4,NA,NA
H4E3C2,2,NA,NA
H4E3C3,5,NA,NA
H4E3C5,2,NA,NA
H4E3C9,2,NA,NA
H4E3E7,1,NA,NA
H4E3E9,2,NA,NA
H4E3G4,1,NA,NA
H4E3G6,1,NA,NA
H4E3G7,2,NA,NA
H4E3J1,2,45.4530502,-73.59370453333334
H4E3K3,1,NA,NA
H4E3K8,1,NA,NA
H4E3L4,1,NA,NA
H4E3L6,1,NA,NA
H4E3M2,1,NA,NA
H4E3M8,1,NA,NA
H4E3R1,1,NA,NA
H4E3W7,2,NA,NA
H4E3W8,2,NA,NA
H4E4A6,1,NA,NA
H4E4A8,1,NA,NA
H4E4B4,1,NA,NA
H4E4C9,1,NA,NA
H4E4E1,1,NA,NA
H4E4G2,1,NA,NA
H4E4K9,2,NA,NA
H4E4M3,3,NA,NA
H4E4P7,2,NA,NA
H4G0A4,2,NA,NA
H4G0A5,3,NA,NA
H4G1A4,2,NA,NA
H4G1A9,1,NA,NA
H4G1B2,1,NA,NA
H4G1B3,3,NA,NA
H4G1B6,1,NA,NA
H4G1E9,1,45.45692815,-73.5760593
H4G1G2,2,45.4556174,-73.5765557
H4G1G8,1,NA,NA
H4G1H4,1,NA,NA
H4G1H9,1,NA,NA
H4G1J5,2,NA,NA
H4G1J7,3,NA,NA
H4G1J9,2,NA,NA
H4G1K3,1,NA,NA
H4G1K6,2,NA,NA
H4G1K9,3,NA,NA
H4G1L4,1,NA,NA
H4G1P1,1,NA,NA
H4G1P2,3,NA,NA
H4G1P3,2,NA,NA
H4G1P4,1,NA,NA
H4G1P8,1,NA,NA
H4G1R3,2,NA,NA
H4G1R5,2,45.4653129,-73.5687637
H4G1S4,2,NA,NA
H4G1T6,1,NA,NA
H4G1V3,1,45.4636693,-73.5667406
H4G1V7,2,45.4622224,-73.5669079
H4G1W7,1,NA,NA
H4G1Y1,2,NA,NA
H4G1Y4,1,NA,NA
H4G1Y7,1,NA,NA
H4G1Y9,1,NA,NA
H4G1Z7,1,NA,NA
H4G2A4,1,NA,NA
H4G2A7,2,NA,NA
H4G2A8,3,45.4604434,-73.56276226666667
H4G2B2,1,NA,NA
H4G2B9,2,NA,NA
H4G2H5,1,NA,NA
H4G2J3,1,NA,NA
H4G2M6,1,NA,NA
H4G2M8,1,NA,NA
H4G2N2,1,NA,NA
H4G2N3,1,NA,NA
H4G2P2,1,NA,NA
H4G2P3,1,NA,NA
H4G2R3,3,NA,NA
H4G2R4,3,NA,NA
H4G2R5,2,NA,NA
H4G2R7,4,NA,NA
H4G2R9,3,45.4610615,-73.5723471
H4G2S4,6,NA,NA
H4G2S5,3,NA,NA
H4G2T1,3,NA,NA
H4G2T5,3,NA,NA
H4G2T8,3,NA,NA
H4G2V1,2,NA,NA
H4G2V2,2,NA,NA
H4G2V6,4,NA,NA
H4G2V7,1,NA,NA
H4G2W2,1,NA,NA
H4G2W3,2,NA,NA
H4G2W4,2,NA,NA
H4G2W5,1,NA,NA
H4G2W7,2,NA,NA
H4G2X2,1,NA,NA
H4G2X3,4,NA,NA
H4G2X5,4,NA,NA
H4G2X6,2,NA,NA
H4G2X9,2,NA,NA
H4G2Y2,1,NA,NA
H4G2Y3,2,NA,NA
H4G2Y4,2,NA,NA
H4G2Y6,1,NA,NA
H4G2Y7,2,NA,NA
H4G2Y9,2,NA,NA
H4G2Z1,2,45.4560064,-73.569832
H4G2Z2,4,NA,NA
H4G2Z3,1,NA,NA
H4G2Z4,1,NA,NA
H4G2Z5,3,NA,NA
H4G2Z9,2,NA,NA
H4G3A1,1,NA,NA
H4G3A3,3,NA,NA
H4G3A4,1,NA,NA
H4G3A5,2,NA,NA
H4G3A6,1,NA,NA
H4G3C4,4,NA,NA
H4G3C5,1,NA,NA
H4G3G3,1,NA,NA
H4G3G5,2,NA,NA
H4G3H3,1,NA,NA
H4G3H9,2,NA,NA
H4G3L6,1,NA,NA
H4G3M2,1,NA,NA
H4G3M5,1,NA,NA
H4G3M7,2,NA,NA
H4G3M9,7,45.4598879,-73.5617661
H4G3N1,2,NA,NA
H4H1A1,1,NA,NA
H4H1E2,2,NA,NA
H4H1E6,1,NA,NA
H4H1E7,1,NA,NA
H4H1G8,2,NA,NA
H4H1H1,1,NA,NA
H4H1H7,3,NA,NA
H4H1J1,1,NA,NA
H4H1J6,1,NA,NA
H4H1K8,1,NA,NA
H4H1L8,1,NA,NA
H4H1N1,3,NA,NA
H4H1P1,2,NA,NA
H4H1P4,1,NA,NA
H4H1P9,3,NA,NA
H4H1R9,3,NA,NA
H4H1S4,3,NA,NA
H4H1S5,2,NA,NA
H4H1S6,1,NA,NA
H4H1T2,5,NA,NA
H4H1T4,3,NA,NA
H4H1T5,1,45.4540913,-73.5735832
H4H1T7,2,NA,NA
H4H1T8,3,NA,NA
H4H1V2,2,NA,NA
H4H1V3,3,NA,NA
H4H1V7,1,NA,NA
H4H1W3,4,NA,NA
H4H1W5,1,NA,NA
H4H1W7,1,NA,NA
H4H1W8,1,NA,NA
H4H1W9,4,NA,NA
H4H1X1,1,NA,NA
H4H1X2,3,NA,NA
H4H1X3,4,NA,NA
H4H1X7,1,45.4507736,-73.5688428
H4H1X8,2,NA,NA
H4H1Y6,1,NA,NA
H4H1Z2,4,NA,NA
H4H1Z6,2,NA,NA
H4H1Z7,1,NA,NA
H4H1Z8,2,NA,NA
H4H2A1,1,NA,NA
H4H2A2,1,NA,NA
H4H2A3,2,NA,NA
H4H2A8,3,NA,NA
H4H2A9,2,NA,NA
H4H2B3,2,NA,NA
H4H2B4,3,NA,NA
H4H2B6,2,NA,NA
H4H2B8,1,NA,NA
H4H2B9,4,NA,NA
H4H2C1,3,NA,NA
H4H2C7,2,NA,NA
H4H2C8,2,NA,NA
H4H2E1,1,NA,NA
H4H2E3,4,NA,NA
H4H2E8,2,NA,NA
H4H2G5,2,NA,NA
H4H2G6,2,NA,NA
H4H2G7,2,NA,NA
H4H2G9,2,NA,NA
H4H2H3,1,NA,NA
H4H2M3,3,NA,NA
H4H2P1,1,NA,NA
H4H2P8,1,NA,NA
H4H2R1,2,NA,NA
H4H2S3,1,NA,NA
H4H2S4,2,NA,NA
H4H2S6,2,NA,NA
H4H4A1,1,NA,NA
H4H4A2,3,NA,NA
H4J1A1,2,NA,NA
H4J1B4,1,NA,NA
H4J1B6,1,NA,NA
H4J1G4,1,NA,NA
H4J1P1,1,NA,NA
H4J1R2,2,NA,NA
H4J1S9,2,NA,NA
H4J1T1,2,NA,NA
H4J1V1,1,NA,NA
H4J1V5,1,NA,NA
H4J1V8,1,NA,NA
H4J1V9,2,NA,NA
H4J1W5,2,NA,NA
H4J1W7,1,NA,NA
H4J1X8,2,NA,NA
H4J1X9,1,NA,NA
H4J1Z1,2,NA,NA
H4J1Z6,2,NA,NA
H4J1Z7,1,NA,NA
H4J2A5,2,NA,NA
H4J2A7,2,NA,NA
H4J2B5,2,NA,NA
H4J2B8,1,NA,NA
H4J2E2,1,NA,NA
H4J2K6,1,NA,NA
H4J2L9,2,NA,NA
H4J2M2,1,NA,NA
H4J2M5,1,NA,NA
H4J2M7,1,NA,NA
H4J2N6,1,NA,NA
H4J2R4,1,NA,NA
H4K1A1,2,NA,NA
H4K1A2,2,NA,NA
H4K1A9,1,NA,NA
H4K1B4,2,NA,NA
H4K1C3,2,NA,NA
H4K1H4,1,NA,NA
H4K1H7,1,NA,NA
H4K1J2,1,NA,NA
H4K1P3,2,NA,NA
H4K1P9,1,NA,NA
H4K1R1,1,NA,NA
H4K1R7,2,NA,NA
H4K1R9,2,NA,NA
H4K1S5,2,NA,NA
H4K1T8,3,NA,NA
H4K1T9,2,NA,NA
H4K1W5,2,NA,NA
H4K1Y1,1,NA,NA
H4K1Y3,1,NA,NA
H4K2A6,1,NA,NA
H4K2A7,1,NA,NA
H4K2A9,2,NA,NA
H4K2B3,2,NA,NA
H4K2E2,5,NA,NA
H4K2K6,1,NA,NA
H4K2V7,2,NA,NA
H4K2W9,5,NA,NA
H4K2Y4,1,NA,NA
H4K2Z4,1,NA,NA
H4L1E7,1,NA,NA
H4L1J8,1,NA,NA
H4L1L6,1,NA,NA
H4L1N2,1,NA,NA
H4L1N3,1,NA,NA
H4L1R9,1,NA,NA
H4L1S9,4,NA,NA
H4L1X6,1,NA,NA
H4L1Y4,1,NA,NA
H4L2J3,2,NA,NA
H4L2J5,1,NA,NA
H4L2M1,2,NA,NA
H4L2N3,1,NA,NA
H4L2P3,1,NA,NA
H4L2P4,3,NA,NA
H4L2T5,2,NA,NA
H4L2V2,1,NA,NA
H4L2V8,2,NA,NA
H4L2W7,2,NA,NA
H4L2W8,1,NA,NA
H4L3A7,2,NA,NA
H4L3B3,1,NA,NA
H4L3G9,1,NA,NA
H4L3J8,3,NA,NA
H4L3L3,1,NA,NA
H4L3N3,1,NA,NA
H4L3N4,1,NA,NA
H4L3N8,2,NA,NA
H4L3S1,3,NA,NA
H4L3V3,1,NA,NA
H4L3W2,3,NA,NA
H4L3X1,1,NA,NA
H4L3Z2,2,NA,NA
H4L3Z4,2,NA,NA
H4L3Z6,1,NA,NA
H4L4A7,1,NA,NA
H4L4B4,1,NA,NA
H4L4E9,4,NA,NA
H4L4H2,1,NA,NA
H4L4K7,2,NA,NA
H4L4M3,2,NA,NA
H4L4P5,1,NA,NA
H4L4P6,1,NA,NA
H4L4P9,2,NA,NA
H4L4R1,2,NA,NA
H4L4R3,1,NA,NA
H4L4R4,1,NA,NA
H4L4R7,1,NA,NA
H4L4S7,1,NA,NA
H4L4T2,1,NA,NA
H4L4T7,1,NA,NA
H4L4Y6,1,NA,NA
H4L5A6,2,NA,NA
H4L5B1,2,NA,NA
H4L5B3,3,NA,NA
H4L5B5,2,NA,NA
H4L5B9,2,NA,NA
H4L5G5,2,NA,NA
H4L5G9,1,NA,NA
H4L5H8,1,45.5221145,-73.6692921
